url,type
hollywood.com/celebrity/1385836/Ruta_Lee,benign
amazon.co.uk/Cream-Royal-Albert-Hall-2005/dp/B0009WFFS6,benign
http://silca02.it/confezioni-scatole/torte/scatole-per-torte-rettangolari,defacement
cduniverse.com/productinfo.asp?pid=7611301,benign
http://codep34.fr/index.php?option=com_content&view=category&id=121:cyclotourisme-en-herault&Itemid=160&layout=default,defacement
imdb.com/title/tt1337109/,benign
http://www.ferienwohnungen-in-nordfriesland.de/component/user/remind.html,defacement
kcroyalshistory.com/1978.htm,benign
geometry.net/detail/scientists/leger_emile.html,benign
amazon.com/s?ie=UTF8&keywords=Epic%20Pinball&rh=n%3A468642%2Ck%3AEpic%20Pinball&page=1,benign
sports.yahoo.com/nfl/news?slug=capress-fbn_nfl_preview_capsule_redskins_at_cowboys-9155892,benign
http://babal.net/games/view/765/%D8%A7%D9%84%D8%B9%D8%A7%D8%A8-%D8%AA%D9%84%D8%A8%D9%8A%D8%B3-%D8%A8%D9%86%D8%A7%D8%AA-%D9%85%D9%84%D8%A7%D8%A8%D8%B3-%D8%B4%D8%AA%D9%88%D9%8A%D9%87-%D8%AC%D8%AF%D9%8A%D8%AF%D9%87,benign
http://www.elenadatri.com/it/mostre-e-novita.html,defacement
paleoferrosaurus.com/trains.html,benign
http://sydsfj.com/news/class/index.html?86.html,defacement
http://www.apple-launcher.com/sd/appleids/store/confirm/sir/mlle/mc/cdop/upple/true/false/pass-true/store-usa/08f3c476748a0392b1bc5ec6a4da6086/,phishing
uk.ask.com/wiki/Warrick_Power_Plant,benign
http://www.escolareiarthur.com.br/index.php?option=com_jevents&task=modlatest.rss&format=feed&type=atom&Itemid=29&modid=0,defacement
http://grasslandhotel.com.vn/index.php/rooms/item/all/19-grassland-clothers-shop,malware
kilidavid.com/Art/Pages/Artists/denis.htm,benign
youtube.com/watch?v=KfonxX-SASk,benign
iagenweb.org/madison/marriage_records/mr_babbitt-baltzley.html,benign
encycl.opentopia.com/W/WA/WAR,benign
http://otomoto.pl/oferta/daf-xf105-460-ssc-intarder-euro-5-german-tru-ID2bGuwu.html,benign
filme-online-subtitrate.info,phishing
http://www.holtemidtpunkt.dk/index.php?option=com_content&view=article&id=94&Itemid=298,defacement
http://isikpandizot.com/galeri/index.php/tag/20/bagaja+%C3%B6zel+subwoofer+kabin,malware
http://thenextweb.com/microsoft/2014/09/30/microsoft-announces-windows-10/gtm.start,benign
touthouse.com/sports-betting/cleveland-indians-vs-kansas-city-royals-betting-prediction-odds-may-13th-2010.html,benign
music.yahoo.com/beatrice-bonifassi/,benign
http://udn.com/news/story/7317/899195-%E8%88%87%E5%8F%8B%E4%BA%BA%E5%A6%BB%E6%A1%8C%E4%B8%8A%E5%98%BF%E5%92%BB-%E5%8F%B0%E3%80%8C%E7%9F%B3%E6%96%91%E5%A4%A7%E7%8E%8B%E3%80%8D%E9%81%AD%E5%88%A4%E5%88%91,benign
http://www.platingroup.az/en/telim-teqvimi/day.listevents/2013/02/16/-,defacement
http://pjhku.com/plugin.php?id=levsign&m=2&fh=6848d1f0&hook=1&mobile=no,malware
chaseonline.chase.com.hobartspineandsports.com.au,phishing
http://hotlinegsm.com/news/2-samsung-galaxy-s3-photo-leaks-yes-again,malware
http://siepp.com/index.php?option=com_sobi2&catid=7,defacement
missourisportsmag.com/?p=31658,benign
classmates.com/yearbooks/Arthur-L-Johnson-Regional-High-School/102010,benign
abc4all.tigblog.org/archive/02_2008,benign
sporttrimzlatibor.rs,phishing
peacenewspaper.net/?p=1079,benign
http://allegro.pl/listing/listing.php?bmatch=seng-v6-p-sm-isqm-2-ce-0113&id=1&order=dd&string=%7Bstring%7D,benign
ponyexpress.org/,benign
http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
youtube.com/watch?v=Q09cqYiIm-0,benign
youtube.com/watch?v=93yq4OhrtBk,benign
123people.ca/s/jocelyne+viau,benign
ropeofsilicon.com/shrim-tim-erics-billion-dollar-movie-teaser-trailer/,benign
http://squarespace.com/press/2014/8/29/a-dutch-e-retailer-will-launch-a-localized-site-for-chinese-consumers,benign
evri.com/location/lake-alexander-0xdf0a5,benign
a-trains.com/shop/kcchidvd/Cab_Ride_From_Kansas_City_to_Chicago-Railway_DVDs.html,benign
saintandrew.org/,benign
music.yahoo.com/paul-reade/,benign
http://www.korisburtnieks.lv/index.html,defacement
aviationheritage.blogspot.com/,benign
topix.com/city/coconut-creek-fl,benign
librarything.com/author/corbettscott,benign
chacha.com/question/what-is-the-address-of-gare-centrale-%28french%29-or-central-station-%28eng%29-in-montreal%2C-quebec,benign
flickr.com/photos/43031277@N03/6289192530/,benign
nme.com/artists/kim-boekbinder,benign
http://9779.info/%E5%B9%BC%E5%84%BF%E5%88%9B%E6%84%8F%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
tribalfootball.com/premiership-football-news,benign
http://www.js182.com/app/member/BrowseSport/browse.php?ptype=S&gtype=FB_future&uid=guest,malware
itunes.apple.com/us/album/libra-scale/id403825133,benign
playworks.wordpress.com/category/how-play-works/,benign
muni.org/,benign
manta.com/c/mmg2vw8/imax-service-corporation,benign
cms.fhsdschools.org/Home/tabid/1467/Default.aspx,benign
http://www.brocantezussen.nl/index.php?option=com_jambook&Itemid=14&limitstart=230,defacement
cbft.org/,benign
http://taesx.com/img/?app=com-d3&http:/us.battle.net/login/en/?ref=http:/us.battle.net/d3/en/index,phishing
ram.org/ramblings/movies/mission_impossible.html,benign
cduniverse.com/productinfo.asp?pid=6744699,benign
thesunsetstrip.com/?q=nightlife,benign
http://michaelgoczol.de/hp/gallery/advertising/seedammbad,defacement
fullnamedirectory.com/page133417.html,benign
politicalgraveyard.com/group/low-countries.html,benign
http://www.prosenior.ch/index.php?option=com_content&view=article&id=73:derborence&catid=35:nature&Itemid=10,defacement
rootsweb.ancestry.com/~ausvsac/Queenscliff.htm,benign
career.msstate.edu/,benign
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%B3%E3%82%B9%E3%83%97%E3%83%AC%E3%83%BB%E5%88%B6%E6%9C%8D%E7%B3%BB%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FmtFR1k3X5ATNoFsv+%E3%83%8A%E3%83%BC%E3%82%B9%E6%9C%8D%E3%82%92%E6%8C%81%E5%8F%82%E3%81%97%E4%B8%AD%E5%87%BA%E3%81%97SEX%E3%81%A7%E7%B5%B6%E9%A0%82+%23ero+%23douga+%23agesage,benign
livedash.com/transcript/zoboomafoo-(snow_day)/10/KTEH/Wednesday_December_2_2009/115893/,benign
http://autored.mx/index.php?option=com_content&view=category&layout=blog&id=3&Itemid=16&limitstart=27,defacement
brokeassstuart.com/blog/2010/11/10/cheap-date-night-from-here-to-eternity-at-the-paramount-theatre-in-oakland/,benign
http://www.tastytours.it/index.php?option=com_content&view=article&id=113:tour-e-itinerari&catid=35:tour-e-itinerari&Itemid=56&lang=en,defacement
jbu.edu/athletics/basketball/coaches/,benign
freemobile-espace.com,phishing
emusic.com/artist/Scott-Amendola-Band-MP3-Download/11526507.html,benign
http://www.beriva.lt/index.html?di=akcijos,defacement
rongletherow.com/index.php?lalp=dave-van-horn-writer,benign
en.wikipedia.org/wiki/Bobby_Jarzombek,benign
metacafe.com/topics/christy_chung/,benign
vintagecardprices.com/card-profile/227943/1991-Upper-Deck-Roger-Salkeld-FUDC-63-Baseball-Card-Value-Prices.htm,benign
summer-fresh.com/,benign
american-accent-for-actors.com/,benign
physicsforums.com/showthread.php?t=207037,benign
amazon.com/Low-Sky-Understanding-Dutch/dp/9055940399,benign
http://www.lenek.no/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5sZW5lay5uby9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD0xMzpqdWxlbWF0JmNhdGlkPTE6c3RhcnRzaWRlJkl0ZW1pZD0xMg==,defacement
yokila.com/,benign
ebay.com/itm/1970-71-ABA-Basketball-Playoff-ticket-stub-Texas-Chaparrals-Utah-Stars-Game-4-/230704154374,benign
vanishingnewyork.blogspot.com/,benign
http://configurazione-supporto-apple.store-contatta-ufficiale.maritat.com/g/it/Apple-id/dda82c6b7366e6b5f72ba0235f97fa70/,phishing
sourceforge.net/project/screenshots.php?group_id=308384,benign
elazarharel.com/,benign
baseballcoachesclinic.com/presenters.php,benign
flickr.com/photos/80651083@N00/5195995673/,benign
articles.sun-sentinel.com/2011-11-07/business/fl-bank-america-fee-plea-20111107_1_overdraft-fees-anne-pace-debit,benign
absoluteastronomy.com/topics/Iron_Maiden,benign
http://szgs.ru/news/news-of-the-company/67-2009-08-17-11-13-08.html,defacement
walrusmagazine.com/articles/2008.02-online-exclusive-julie-doucet-interview/,benign
tripadvisor.com/ShowTopic-g155032-i51-k3862967-World_Film_Festival_schedule-Montreal_Quebec.html,benign
whoulookingfor.com/People/John-Daigneault.aspx,benign
2.myfantasyleague.com/2011/home/48504,benign
http://nymag.com/daily/intelligencer/2015/05/new-york-timesfacebook-deal-is-here.html,benign
http://www.114633.com/cl/tpl/bojue/ver2/css/bojue.css?v=ver23.32,malware
http://censor.net.ua/news/336029/ukraina_rasschityvaet_na_uvelichenie_reversa_gaza_iz_slovakii_demchishin,benign
budsells.com/,benign
http://www.feuer-wehr.de/index.php?option=com_content&view=category&layout=blog&id=13&Itemid=8&limitstart=15,defacement
http://www.berufungswege.de/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5iZXJ1ZnVuZ3N3ZWdlLmRlL3ZlcmFuc3RhbHR1bmdlbi9kZXRhaWxzLzE2LXN0YXJ0LWJlcnVmdW5nc3dlZ2UtMjAxMzE0Lmh0bWw=,defacement
kcmsd.net/Pages/default.aspx,benign
publicschoolreview.com/high_schools/stateid/NJ,benign
richerditlafleche.org/bd/en/f4.html,benign
dictionary30.com/meaning/Lucienne,benign
goal.com/en-us/news/1110/major-league-soccer/2011/03/31/2420586/revolution-cut-defender-seth-sinovic,benign
corporationwiki.com/Minnesota/Bloomington/cynthia-cook-inc-5010178.aspx,benign
http://www.gonzalespd.org/index.php?option=com_jcalpro&Itemid=43&extmode=day&date=2013-02-04,defacement
http://www.imagepluslasvegas.com/blog/tags/Plastic-Surgery/index.html,defacement
rcp.missouri.edu/articles/hofmann-katoconjecture.html,benign
bleacherreport.com/articles/648662-st-louis-rams-award-show-for-2010,benign
electronichouse.com/article/dj_spins_music_movies_in_graffiti_theater/C222,benign
http://www.js182.com/app/member/BrowseSport/browse.php?ptype=CS&gtype=SP&uid=guest,malware
http://sls.org.cn/Pages/Article.aspx?lm=010405&pg=0,defacement
nhl.com/ice/player.htm?id=8450359,benign
evri.com/person/chad-erskine-0x53be3f,benign
alibris.com/search/books/qwork/12966469/used/Channel%2035%20Low-Power%20TV%20Stations%20in%20the%20United%20States%3A%20Waoh-LP%2C%20Wyln-LP%2C%20Kese-LP%2C%20Kjbo-LP%2C%20Kyuu-LP%2C%20Wspf-CA%2C%20K35dg%2C%20Kktf-LP%2C%20K35ho%2C%20Kcdn-LP,benign
rmsqueen.blogspot.com/,benign
treliverstud.co.uk/breeding_programme.htm,benign
http://www.multimediaweb.eu/it/multimedia/webcams/uss-intrepid.html,defacement
art-3000.com/artist/?id=853,benign
johnsonservicecompany.com/html/services/pipecleaning.htm,benign
http://rendeck.com/index.php/nl/consultants/vacatures/form/10/2420,defacement
freepages.genealogy.rootsweb.ancestry.com/~gaoliver/,benign
http://www.gahomeappliances.com/zeb/wetransfer/gmail_2.htm,phishing
wkyt.com/home/headlines/131617808.html,benign
http://www.mariasfreshflowers.com.au/contact,defacement
http://bleacherreport.com/articles/2463285-breaking-the-label-how-blake-griffin-has-gone-from-dunker-to-complete-nba-star,benign
http://www.masterhouse.es/index.php?option=com_properties&view=properties&task=showproperty&cyid=1:espana&sid=1:huelva&lid=1:aljaraque&cid=1:en-venta&tid=3:chalets&id=269:ocasion-chalet-independiente-con-piscina-nuevo&Itemid=9,defacement
propertyroom.com/l/l/7794389,benign
clarke.ch.cam.ac.uk/,benign
lead411.com/Eddy_Zervigon_2844596.html,benign
spoke.com/info/p7eDslM/GerriSopyla,benign
filmstarpostcards.blogspot.com/2011/07/richard-burton.html,benign
encyclopedia.com/topic/Roman_Catholic_Church.aspx,benign
http://manosunidasciudadreal.org/index.php?option=com_wrapper&view=wrapper&Itemid=101,defacement
labourstart.org/correspondents.shtml,benign
en.wikipedia.org/wiki/Jack_Soo,benign
stores.ebay.com/TCPGlobal-AutoBodyDepot/Flames-True-Fire-Realistic-/_i.html?_fsub=5343698,benign
http://www.les-brouzils.fr/index.php?view=article&catid=4:pageaccueil&id=266:spectacle-des-danseuses-de-grasla-le-programme&tmpl=component&print=1&layout=default&page=,defacement
love.magicsites.ru,phishing
sinemafanatik.com/yabbse/index.php?board=7;action=printpage;threadid=866,benign
actorsreporter.com/2009/calendar-girl/chinese-american-film-festival/,benign
theseats.com/venues/midland-theatre-oh-tickets.aspx,benign
musicdumper.com/?search=himig+ng+pasko,benign
sherdog.com/fighter/Cole-Miller-13133,benign
http://www.0068555.com/cl/tpl/commonFile/css/jquery-ui/sunny/jquery-ui-1.8.21.custom.css?v=ver31.32,malware
http://www.windmillag.com.au/news-events.1,defacement
ljworld.com/obits/2010/feb/23/monti-belot-jr/,benign
http://otomoto.pl/osobowe/volkswagen/EW4Hou_aN610rPsocimkJ_IuLBofatBy4b0MLqoh7Lf.B7,benign
http://www.gartmarine.ru/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=27&category_id=10&option=com_virtuemart&Itemid=11,defacement
http://ringring.vn/bup-be-song-ukraina-lai-muon-tro-thanh-nu-chien-binh-amazon-118357.html,benign
bumrungradflowers.com,phishing
urbandictionary.com/define.php?term=ROI,benign
info1.cfsan.fda.gov/shellfish/sh/shellfis.cfm,benign
celebdomain.com/Jeremy%20Suarez-pictures.html,benign
scripophily.stores.yahoo.net/miskanandtex9.html,benign
en.wikipedia.org/wiki/Gary_Crosby,benign
wiki.answers.com/Q/What_is_Russell_Stover_candies_stock_symbol,benign
geomaxrenewables.co.ke,phishing
http://abcnews.go.com/US/georgia-veteran-accused-smashing-car-window-save-dog/story?id=31014261,benign
peaceonearth123.com/index.php?action=lists&nr=116,benign
britannica.com/EBchecked/topic/67993/black-letter,benign
paulabecker.com/blog/?tag=pointe-claire,benign
registrar.concordia.ca/calendar/61/sec61.html,benign
youtube.com/watch?v=oqZHazGkwg0,benign
http://galiciainterior.com/empresa?lang=,defacement
nzfootball.co.nz/index.php?id=allwhites,benign
http://9779.info/%E7%94%A8%E7%BA%BD%E6%89%A3%E5%81%9A%E6%89%8B%E5%B7%A5%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://www.setleicester.co.uk/index.html,defacement
nikkiyanofsky.webs.com/,benign
http://tunein.com/radio/Economics-of-Political-Memoir---Marketplace-May-13-2015-p729173/15480783/ca-pub-1542925551861702/Program,benign
http://fishki.net/video/1530698-zhan-klod-van-damm-ispolnil-tanec-iz-kinofilma-kikbokser.html?mode=recent,benign
findmapping.com/toronto-montreal/highway401.php,benign
frequency.com/topic/political+scientist,benign
history-map.com/picture/001/Francisco-California-San.htm,benign
coolchaser.com/themes/keywords/isaiah+rider/2,benign
flixster.com/actor/peter-cullen,benign
50states.com/ohio/government_offices.htm,benign
http://creche-hermonville.com/index.php?option=com_content&view=article&id=64&Itemid=49&fontstyle=f-default,defacement
rhapsody.com/artist/gary-stewart/album/best-of-the-hightone-years/track/nothin-but-a-woman,benign
http://www.chantier-naval-gatto.com/index.php?option=com_resource&controller=article&category_id=9&view=article&article=30&Itemid=10,defacement
globalmovies.net/movie-years/2011.html,benign
http://hollywoodlife.com/2011/05/26/jeff-bridges-acting-advice-hailee-steinfeld-elle-fanning-garrett-hedlund-album/,benign
flixster.com/actor/fred-korematsu,benign
universityofnorthwesternohio.blogspot.com/2010_02_01_archive.html,benign
margaritavilleretail.com/orlando/,benign
http://www.learnpolish-online.pl/en/component/customproperties/index.html?tagId=3,defacement
http://www.flygplatsparkering.se/hem/49-home?tmpl=component&print=1&page=,defacement
http://itport.com.ua/zhelezo/amd-prodala-16-mln-videokart-s-podderzhkoy-directx-11,defacement
http://pastehtml.com/view/b9p2s71ab.html,phishing
geology.com/cities-map/missouri.shtml,benign
http://guidartes.com/index.php?option=com_virtuemart&page=shop.browse&category_id=140&Itemid=10020,defacement
infoseek.mapquest.com/maps?cat=pac-west+telecomm+inc&city=Corona&state=CA&zipcode=92879,benign
http://bjdfbh.com/Item/Show.asp?m=2&d=397,defacement
myspace.com/marcusjensen,benign
http://depositphotos.com/search.html?st=0&image=1&vector=0&video=0&sorting=best_match&editorial_only=1&editorial_exclude=0&orientation=all&search_size=all&limit=60&nudity=0&query=fitness,benign
http://www.studioacustica.it/index.php?option=com_rokdownloads&view=file&Itemid=7&id=10:calore-e-benessere,defacement
creedence-revisited.com/,benign
hockeyfights.com/players/9535,benign
http://www.hhp.fi/index.php?option=com_rsgallery2&page=slideshow&gid=55,defacement
matkurja.com/en/directory/organizations/C/,benign
http://www.coopsalsipuedes.com.ar/index.php?option=com_kunena&Itemid=68&func=showcat&catid=2,defacement
absoluteastronomy.com/topics/Harold_T._Shapiro,benign
en-gb.facebook.com/johnedmundparry,benign
songlyrics.com/george-strait/you-can-t-make-a-heart-love-somebody-lyrics/,benign
finance.yahoo.com/news/Warner-Bros-Records-to-iw-3040236372.html,benign
ratemds.com/doctor-ratings/56763/Dr-Marla-Shapiro-Toronto-ON.html,benign
masterworksbroadway.com/artist/robert-russell-bennett,benign
http://www.istituto-montessori.it/index.php?option=com_content&view=article&id=48&Itemid=48,defacement
http://www.niobestudio.com/index.php/servicios-que-ofrecemos/google-adwords?tmpl=component&print=1&page=,defacement
http://www.1euro-hosting.eu/partners/print.html,defacement
http://www.akademie-fuer-aeltere-wiesbaden.de/index.php?option=com_content&view=article&id=68:kultur-und-kunstgeschichte&catid=34&Itemid=29,defacement
http://nguyentandung.org/tu-lenh-cybercom-tin-tac-se-phai-tra-gia-dat-khi-tan-cong-my.html,benign
finance.yahoo.com/q?s=cetv,benign
1albums.com/album.php?artist=Enigma&album=Mmx:%20The%20Social%20Song,benign
amazon.com/Tex-Averys-Droopy-Theatrical-Collection/dp/B000MTPA5Y,benign
filmfreakcentral.net/dvdreviews/prideprejudice.htm,benign
http://gertvanegmond.nl/images/phocagallery/allebloemen/thumbs/phoca_thumb_m_dscf4514.jpg,defacement
youtube.com/watch?v=zld0cTlxijc,benign
dailymotion.com/video/x8ar4v_axel-rudi-pell-hot-wheels_music,benign
blockbuster.com/browse/catalog/movieDetails/89339,benign
http://www.bissfest-marburg.de/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5iaXNzZmVzdC1tYXJidXJnLmRlL2tvY2hrdXJzZS9pbXByby1rb2Noa3Vycy5odG1s,defacement
xvideos.com/video558426/narumi_takahashi_2,benign
yidio.com/show/lewis-blacks-root-of-all-evil,benign
wordofmouthfilms.co.uk/,benign
http://www.rosstars.nl/fotoalbum/category/2-kerstactie,defacement
http://fanpage.gr/life/igia/%ce%b3%ce%b9%ce%b1%cf%84%ce%af-%ce%bf%ce%b9-%ce%b5%cf%81%ce%b5%cf%85%ce%bd%ce%b7%cf%84%ce%ad%cf%82-%cf%83%cf%85%ce%bd%ce%b9%cf%83%cf%84%ce%bf%cf%8d%ce%bd-%ce%bd%ce%b1-%cf%84%cf%81%cf%8e%ce%bc%ce%b5-7/,benign
benuzerepartners.com,phishing
linkedin.com/pub/claude-turcotte/12/925/a53,benign
pktube.onepakistan.com/Andre+detoth/,benign
http://www.ibericoscalama.es/index.php?option=com_mailto&tmpl=component&link=d8793e10a1643f630f2f61024aded293ce247cb1,defacement
spokeo.com/Michael+Lavoie,benign
http://www.lontechshop.co.uk/index.php?option=com_virtuemart&page=shop.browse&category_id=19&Itemid=137,defacement
capitaltonight.com/2011/08/sen-ball-talks-hydrofracking-tour/,benign
airport-data.com/world-airports/icao-code/K.html,benign
en.wikipedia.org/wiki/Edward_William_Archibald,benign
http://isikpandizot.com/galeri/index.php/combined/css/ebadbc53dbfa23b70eb15a2eb474f9e3,malware
finance.yahoo.com/news/Cogeco-Cable-Expands-its-HD-iw-600794539.html,benign
realitytv.about.com/b/2010/06/15/bad-girls-clubs-miami-season-begins-aug-3.htm,benign
http://digg.com/video/you-can-levitate-a-screwdriver-with-compressed-air-and-it-is-magical,benign
myspace.com/pondereplaymtl,benign
wikihow.com/Use-French-in-Conversations-About-Mammals,benign
montreal.about.com/od/montrealevents/a/francofolies_montreal_de_festival_french_francophone_musique_2.htm,benign
mylife.com/c-191487951,benign
harveymilkmovie.blogspot.com/,benign
http://sexshop-bg.biz/products?page=shop.browse&category_id=147,defacement
homepages.rootsweb.ancestry.com/~lheureux/lh1/d0009/g0000030.html,benign
http://www.adriaszalon.hu/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=1042&category_id=42&option=com_virtuemart&Itemid=80,defacement
gofrogs.cstv.com/sports/m-baskbl/spec-rel/tcu-m-baskbl-spec-rel.html,benign
riverdaleutah.com/,benign
jytdjdj.co.uk,phishing
http://www.rendeck.nl/index.php/en/component/fabrik/view/form/10/2410,defacement
z5k25qb8xwhbjfhsj.gdn,phishing
http://9779.info/%E5%85%B3%E4%BA%8E%E9%92%B1%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
watercut.com.my,phishing
firstact.com/Artists/Austin_Barber.aspx,benign
silentera.com/video/index.html,benign
http://audeantenne.com/index.php?option=com_content&view=article&id=96&Itemid=156,defacement
amazon.com/Kicker-Joe-Henderson/dp/B000000YPX,benign
http://pjhku.com/plugin.php?id=levsign&m=2&fh=6848d1f0&hook=1&mobile=no,malware
http://zozo.jp/shop/basestation/?price=proper&p_ssy=2015&p_ssm=5&p_ssd=13&p_sey=2015&p_sem=5&p_sed=13&dstk=2,benign
imdb.com/title/tt0075529/epcast,benign
http://s-tab.ru/stati/61-2011-02-10-08-42-16.html,defacement
http://www.pclan.us/articles/23-alt-f-s-alt-f-s-saving-documents-as-you-write-the-importance-of-intermittent-save.html,defacement
voanews.com/english/news/middle-east/Young-Arabs-Muslims-in-US-Emerge-as-Social-Activists--126013888.html,benign
mylife.com/c-2218563828,benign
youtube.com/movies/drama,benign
montrealundergroundfilmfestival.com/home.htm,benign
cicnews.com/1999/,benign
music.yahoo.com/living-end/albums/modern-artillery--159680042,benign
amazon.com/Today-My-Day-Gadjits/dp/B00005YSU9,benign
betinf.com/prev_sweden.htm,benign
en.wikipedia.org/wiki/Hits_(Tony!_Toni!_Ton%C3%A9!_album),benign
golfstarsonline.com/P/Tom_Pernice_Jr/,benign
rmhc.org/,benign
rci.rutgers.edu/%7Emaxymuk/home/passing/qbcflnfl.html,benign
csp.edu/Employment/,benign
songlyrics.com/casual-lyrics/,benign
mp3lyrics.org/d/del-the-funky-homosapien/,benign
bookings.rms.com.au/rmsobookings/default.aspx?clientid=5577&agentid=1,benign
northamericansoccerleague.blogspot.com/2010/09/edmonton-drillers.html,benign
music.yahoo.com/bruno-pelletier/photos/,benign
celebrity.psyphil.com/actor/Frank-Faylen/filmography,benign
mgoblog.com/content/preview-2010-defensive-line,benign
divorcelawyersrentonwashington.com/,benign
http://motthegioi.vn/ly-dich/16-cau-chuyen-kinh-dien-ve-thien-ac-nghiep-bao-184475.html,benign
chuckecheese.com/locations/results.php?state=FL,benign
manta.com/c/mtrmrjp/ernesto-zavala,benign
youtube.com/watch?v=-ncEZeyfSvg,benign
linkedin.com/pub/john-glassco/17/a50/b83,benign
http://pgee-kardjali.com/index.php?option=com_content&view=article&id=82:2010-03-20-11-09-32&catid=44&Itemid=27&lang=bg,defacement
absoluteastronomy.com/topics/Alistair_McGowan,benign
http://www.fishzone.co.za/index.php?option=com_virtuemart&page=shop.browse&category_id=23&Itemid=1,defacement
sabotagetimes.com/football-sport/diary-of-a-pro-footballer-what-players-really-think-about-fans/,benign
belnapfamily.org/notablerelatives.htm,benign
linkedin.com/pub/bruce-pickens/8/395/243,benign
listentomusics.com/products/Cccm-Gospel/Montreal-Jubilation-Gospel-Choir.html,benign
people.famouswhy.com/mike_colman/,benign
en.wikipedia.org/wiki/Frank_Corridon,benign
prlog.org/11361678-htc-desire-hd-a9191-quad-band-dual-sim-cards-google-android-22-wifi-agps-smart-mobile-phone.html,benign
tripadvisor.com/Restaurants-g147327-Martinique.html,benign
http://olx.ro/i2/electronice-si-electrocasnice/tv-audio-video/sisteme-audio/gtm.start,benign
mynhldraft.com/1988/round2/,benign
a.gogousenet.com/0zfcirtb/group/alt.binaries.erotica.bondage/image/2009-05-22/page-1-date-50.html,benign
http://arturj.com/sejeal.jpg,defacement
http://allegro.pl/listing/listing.php?bmatch=seng-v10-p-sm-pers-isqm-chl-moda-0414&id=105411&order=m&string=%7Bstring%7D,benign
articles.sfgate.com/2010-12-16/entertainment/25193916_1_gift-shop-alexander-dunsmuir-mansion,benign
http://www.theile-gartenbau.de/index.php/ueber-uns/eva-reinecke,defacement
en.wikipedia.org/wiki/Category:Populated_places_in_the_United_States_with_African_American_plurality_populations,benign
songlyrics.com/10cc/green-eyed-monster-lyrics/,benign
blogs.sfweekly.com/thesnitch/2011/10/oakland_tribune_will_move_back.php,benign
http://www.fineswisschocolate.ca/Pastries/View-all-products,defacement
ca.linkedin.com/in/jflevesque,benign
toysrus.com/product/index.jsp?productId=2748201,benign
pitchfork.com/artists/5134-the-besnard-lakes/,benign
ecampus.com/voices-color-alaniz-yolanda-wong-nellie/bk/9780932323057,benign
http://www.franekwilkomirski.pl/component/content/article/2-wiadomoci/10-moj-brat-filipek.html,defacement
http://www.viaggiareinirlanda.net/faq/quali-erano-i-rapporti-tra-i-cattolici-e-i-protestanti.html,defacement
http://mail.mhauslemus.com/Desarrollo/Sigin-inverify.html,phishing
http://www.juventudelirica.com.br/index.php?option=com_jxtcalbumplayer&Itemid=11,defacement
http://www.controlesuasvendas.com/component/tag/contasapagar.html,defacement
trulia.com/property/3020259053-8131-Wren-Rd-Oakdale-CA-95361,benign
novosite.comunidadesagradafamilia.org.br,phishing
http://squarespace.com/press/2014/5/22/connectria-expands-in-dallas-health-care-apps-to-improve-your-health-7-things,benign
africanathletics.org/?p=423,benign
en.wikipedia.org/wiki/Pierre_Lacroix_(ice_hockey_b._1948),benign
trueknowledge.com/q/facts_about__philippine-american_war,benign
sncrr.com/,benign
wolcotsheclans.com,phishing
hollywood.com/celebrity/193404/Adele_Mara,benign
http://graphicriver.net/category/graphics/product-mock-ups/packaging/food-and-drink,benign
cnag.ncf.ca/NAP%20Data%209%20Nov.%202009.htm,benign
amazon.com/tag/smoky%20joe%20wood/products,benign
mylife.com/exdad,benign
ultimate-guitar.com/tabs/the_king_khan_and_bbq_show_tabs.htm,benign
http://chinacxyy.com/piccodejs-000.asp?lm2=189&x=3&y=2&w=96&h=69&open=1&n=10&tj=0,malware
city-data.com/county/Cass_County-MO.html,benign
uvtblog.com/,benign
http://ekicilergrup.com/?_fb_noscript=1,phishing
http://www.alarmstore.com.br/index.php?page=shop.browse&category_id=18&option=com_virtuemart&Itemid=54,defacement
secretlycanadian.com/artist.php?name=impossible,benign
espn.go.com/nfl/player/stats/_/id/6502/steve-deberg,benign
youtube.com/watch?v=baeT3g7udho,benign
dreamsexshop.com.br,phishing
http://notiamazonia.com/index.php?option=com_content&view=article&id=1746:gobierno-designo-a-denisse-coka-como-gobernadora-de-pastaza&catid=1:latest-news&Itemid=18,defacement
usmle.org/,benign
en.wikipedia.org/wiki/Piersanti_Mattarella,benign
britmovie.co.uk/,benign
